Thu Jul 11 10:53:18 2013,,,,,
14234594,450,45218384,,,
14234595,825,45219209,,,
14234596,600,45219809,,,
14234597,825,45220634,,,
14234598,600,45221234,,,
14234599,525,45221759,,,
14234600,825,45222584,,,
14234601,450,45223034,,,
14234602,975,45224009,,,
14234603,600,45224609,,,
14234604,525,45225134,,,
14234605,675,45225809,,,
14234606,600,45226409,,,
14234607,975,45227384,,,
14234608,450,45227834,,,
14234609,675,45228509,,,
14234610,675,45229184,,,
14234611,525,45229709,,,
14234612,900,45230609,,,
14234613,600,45231209,,,
14234614,675,45231884,,,
14234615,675,45232559,,,
14234616,450,45233009,,,
14234617,975,45233984,,,
14234618,450,45234434,,,
14234619,825,45235259,,,
14234620,675,45235934,,,
14234621,450,45236384,,,
14234622,825,45237209,,,
14234623,600,45237809,,,
14234624,825,45238634,,,
14234625,600,45239234,,,
14234626,525,45239759,,,
14234627,825,45240584,,,
14234628,450,45241034,,,
14234629,975,45242009,,,
14234630,600,45242609,,,
14234631,525,45243134,,,
14234632,675,45243809,,,
14234633,600,45244409,,,
14234634,975,45245384,,,
14234635,450,45245834,,,
14234636,675,45246509,,,
14234637,675,45247184,,,
14234638,525,45247709,,,
14234639,900,45248609,,,
14234640,600,45249209,,,
14234641,675,45249884,,,
14234642,675,45250559,,,
14234643,450,45251009,,,
14234644,975,45251984,,,
14234645,450,45252434,,,
14234646,825,45253259,,,
14234647,675,45253934,,,
14234648,450,45254384,,,
14234649,825,45255209,,,
14234650,600,45255809,,,
14234651,825,45256634,,,
14234652,600,45257234,,,
14234653,525,45257759,,,
14234654,825,45258584,,,
14234655,450,45259034,,,
14234656,975,45260009,,,
14234657,600,45260609,,,
14234658,525,45261134,,,
14234659,675,45261809,,,
14234660,600,45262409,,,
14234661,975,45263384,,,
14234662,450,45263834,,,
14234663,675,45264509,,,
14234664,675,45265184,,,
14234665,525,45265709,,,
14234666,900,45266609,,,
14234667,600,45267209,,,
14234668,675,45267884,,,
14234669,675,45268559,,,
14234670,450,45269009,,,
14234671,975,45269984,,,
14234672,450,45270434,,,
14234673,825,45271259,,,
14234674,675,45271934,,,
14234675,450,45272384,,,
14234676,825,45273209,,,
14234677,600,45273809,,,
14234678,825,45274634,,,
14234679,600,45275234,,,
14234680,525,45275759,,,
14234681,825,45276584,,,
14234682,450,45277034,,,
14234683,975,45278009,,,
14234684,600,45278609,,,
14234685,525,45279134,,,
14234686,675,45279809,,,
14234687,600,45280409,,,
14234688,975,45281384,,,
14234689,450,45281834,,,
14234690,675,45282509,,,
14234691,675,45283184,,,
14234692,525,45283709,,,
14234693,900,45284609,,,
14234694,600,45285209,,,
14234695,675,45285884,,,
14234696,675,45286559,,,
14234697,450,45287009,,,
14234698,975,45287984,,,
14234699,450,45288434,,,
14234700,825,45289259,,,
14234701,675,45289934,,,
14234702,450,45290384,,,
14234703,825,45291209,,,
14234704,600,45291809,,,
14234705,825,45292634,,,
14234706,600,45293234,,,
14234707,525,45293759,,,
14234708,825,45294584,,,
14234709,450,45295034,,,
14234710,975,45296009,,,
14234711,600,45296609,,,
14234712,525,45297134,,,
14234713,675,45297809,,,
14234714,600,45298409,,,
14234715,975,45299384,,,
14234716,450,45299834,,,
14234717,675,45300509,,,
14234718,675,45301184,,,
14234719,525,45301709,,,
14234720,900,45302609,,,
14234721,600,45303209,,,
14234722,675,45303884,,,
14234723,675,45304559,,,
14234724,450,45305009,,,
14234725,975,45305984,,,
14234726,450,45306434,,,
14234727,825,45307259,,,
14234728,675,45307934,,,
14234729,450,45308384,,,
14234730,825,45309209,,,
14234731,600,45309809,,,
14234732,825,45310634,,,
14234733,600,45311234,,,
14234734,525,45311759,,,
14234735,825,45312584,,,
14234736,450,45313034,,,
14234737,975,45314009,,,
14234738,600,45314609,,,
14234739,525,45315134,,,
14234740,675,45315809,,,
14234741,600,45316409,,,
14234742,975,45317384,,,
14234743,450,45317834,,,
14234744,675,45318509,,,
14234745,675,45319184,,,
14234746,525,45319709,,,
14234747,900,45320609,,,
14234748,600,45321209,,,
14234749,675,45321884,,,
14234750,675,45322559,,,
14234751,450,45323009,,,
14234752,975,45323984,,,
14234753,450,45324434,,,
14234754,825,45325259,,,
14234755,675,45325934,,,
14234756,450,45326384,,,
14234757,825,45327209,,,
14234758,600,45327809,,,
14234759,825,45328634,,,
14234760,600,45329234,,,
14234761,525,45329759,,,
14234762,825,45330584,,,
14234763,450,45331034,,,
14234764,975,45332009,,,
14234765,600,45332609,,,
14234766,525,45333134,,,
14234767,675,45333809,,,
14234768,600,45334409,,,
14234769,975,45335384,,,
14234770,450,45335834,,,
14234771,675,45336509,,,
14234772,675,45337184,,,
14234773,525,45337709,,,
14234774,900,45338609,,,
14234775,600,45339209,,,
14234776,675,45339884,,,
14234777,675,45340559,,,
14234778,450,45341009,,,
14234779,975,45341984,,,
14234780,450,45342434,,,
14234781,825,45343259,,,
14234782,675,45343934,,,
14234783,450,45344384,,,
14234784,825,45345209,,,
14234785,600,45345809,,,
14234786,825,45346634,,,
14234787,600,45347234,,,
14234788,525,45347759,,,
14234789,825,45348584,,,
14234790,450,45349034,,,
14234791,975,45350009,,,
14234792,600,45350609,,,
14234793,525,45351134,,,
14234794,675,45351809,,,
14234795,600,45352409,,,
14234796,975,45353384,,,
14234797,450,45353834,,,
14234798,675,45354509,,,
14234799,675,45355184,,,
14234800,525,45355709,,,
14234801,900,45356609,,,
14234802,600,45357209,,,
14234803,675,45357884,,,
14234804,675,45358559,,,
14234805,450,45359009,,,
14234806,975,45359984,,,
14234807,450,45360434,,,
14234808,825,45361259,,,
14234809,675,45361934,,,
14234810,450,45362384,,,
14234811,825,45363209,,,
14234812,600,45363809,,,
14234813,825,45364634,,,
14234814,600,45365234,,,
14234815,525,45365759,,,
14234816,825,45366584,,,
14234817,450,45367034,,,
14234818,975,45368009,,,
14234819,600,45368609,,,
14234820,525,45369134,,,
14234821,675,45369809,,,
14234822,600,45370409,,,
14234823,975,45371384,,,
14234824,450,45371834,,,
14234825,675,45372509,,,
14234826,675,45373184,,,
14234827,525,45373709,,,
14234828,900,45374609,,,
14234829,600,45375209,,,
14234830,675,45375884,,,
14234831,675,45376559,,,
14234832,450,45377009,,,
14234833,975,45377984,,,
14234834,450,45378434,,,
14234835,825,45379259,,,
14234836,675,45379934,,,
14234837,450,45380384,,,
14234838,825,45381209,,,
14234839,600,45381809,,,
14234840,825,45382634,,,
14234841,600,45383234,,,
14234842,525,45383759,,,
14234843,825,45384584,,,
14234844,450,45385034,,,
14234845,975,45386009,,,
14234846,600,45386609,,,
14234847,525,45387134,,,
14234848,675,45387809,,,
14234849,600,45388409,,,
14234850,975,45389384,,,
14234851,450,45389834,,,
14234852,675,45390509,,,
14234853,675,45391184,,,
14234854,525,45391709,,,
14234855,900,45392609,,,
14234856,600,45393209,,,
14234857,675,45393884,,,
14234858,675,45394559,,,
14234859,450,45395009,,,
14234860,975,45395984,,,
14234861,450,45396434,,,
14234862,825,45397259,,,
14234863,675,45397934,,,
14234864,450,45398384,,,
14234865,825,45399209,,,
14234866,600,45399809,,,
14234867,825,45400634,,,
14234868,600,45401234,,,
14234869,525,45401759,,,
14234870,825,45402584,,,
14234871,450,45403034,,,
14234872,975,45404009,,,
14234873,600,45404609,,,
14234874,525,45405134,,,
14234875,675,45405809,,,
14234876,600,45406409,,,
14234877,975,45407384,,,
14234878,450,45407834,,,
14234879,675,45408509,,,
14234880,675,45409184,,,
14234881,525,45409709,,,
14234882,900,45410609,,,
14234883,600,45411209,,,
14234884,675,45411884,,,
14234885,675,45412559,,,
14234886,450,45413009,,,
14234887,975,45413984,,,
14234888,450,45414434,,,
14234889,825,45415259,,,
14234890,675,45415934,,,
14234891,450,45416384,,,
14234892,825,45417209,,,
14234893,600,45417809,,,
14234894,825,45418634,,,
14234895,600,45419234,,,
14234896,525,45419759,,,
14234897,825,45420584,,,
14234898,450,45421034,,,
14234899,975,45422009,,,
14234900,600,45422609,,,
14234901,525,45423134,,,
14234902,675,45423809,,,
14234903,600,45424409,,,
14234904,975,45425384,,,
14234905,450,45425834,,,
14234906,675,45426509,,,
14234907,675,45427184,,,
14234908,525,45427709,,,
14234909,900,45428609,,,
14234910,600,45429209,,,
14234911,675,45429884,,,
14234912,675,45430559,,,
14234913,450,45431009,,,
14234914,975,45431984,,,
14234915,450,45432434,,,
14234916,825,45433259,,,
14234917,675,45433934,,,
14234918,450,45434384,,,
14234919,825,45435209,,,
14234920,600,45435809,,,
14234921,825,45436634,,,
14234922,600,45437234,,,
14234923,525,45437759,,,
14234924,825,45438584,,,
14234925,450,45439034,,,
14234926,975,45440009,,,
14234927,600,45440609,,,
14234928,525,45441134,,,
14234929,675,45441809,,,
14234930,600,45442409,,,
14234931,975,45443384,,,
14234932,450,45443834,,,
14234933,675,45444509,,,
14234934,675,45445184,,,
14234935,525,45445709,,,
14234936,900,45446609,,,
14234937,600,45447209,,,
14234938,675,45447884,,,
14234939,675,45448559,,,
14234940,450,45449009,,,
14234941,975,45449984,,,
14234942,450,45450434,,,
14234943,825,45451259,,,
14234944,675,45451934,,,
14234945,450,45452384,,,
14234946,825,45453209,,,
14234947,600,45453809,,,
14234948,825,45454634,,,
14234949,600,45455234,,,
14234950,525,45455759,,,
14234951,825,45456584,,,
14234952,450,45457034,,,
14234953,975,45458009,,,
14234954,600,45458609,,,
14234955,525,45459134,,,
14234956,675,45459809,,,
14234957,600,45460409,,,
14234958,975,45461384,,,
14234959,450,45461834,,,
14234960,675,45462509,,,
14234961,675,45463184,,,
14234962,525,45463709,,,
14234963,900,45464609,,,
14234964,600,45465209,,,
14234965,675,45465884,,,
14234966,675,45466559,,,
14234967,450,45467009,,,
14234968,975,45467984,,,
14234969,450,45468434,,,
14234970,825,45469259,,,
14234971,675,45469934,,,
14234972,450,45470384,,,
14234973,825,45471209,,,
14234974,600,45471809,,,
14234975,825,45472634,,,
14234976,600,45473234,,,
14234977,525,45473759,,,
14234978,825,45474584,,,
14234979,450,45475034,,,
14234980,975,45476009,,,
14234981,600,45476609,,,
14234982,525,45477134,,,
14234983,675,45477809,,,
14234984,600,45478409,,,
14234985,975,45479384,,,
14234986,450,45479834,,,
14234987,675,45480509,,,
14234988,675,45481184,,,
14234989,525,45481709,,,
14234990,900,45482609,,,
14234991,600,45483209,,,
14234992,675,45483884,,,
14234993,675,45484559,,,
14234994,450,45485009,,,
14234995,975,45485984,,,
14234996,450,45486434,,,
14234997,825,45487259,,,
14234998,675,45487934,,,
14234999,450,45488384,,,
14235000,825,45489209,,,
14235001,600,45489809,,,
14235002,825,45490634,,,
14235003,600,45491234,,,
14235004,525,45491759,,,
14235005,825,45492584,,,
14235006,450,45493034,,,
14235007,975,45494009,,,
14235008,600,45494609,,,
14235009,525,45495134,,,
14235010,675,45495809,,,
14235011,600,45496409,,,
14235012,975,45497384,,,
14235013,450,45497834,,,
14235014,675,45498509,,,
14235015,675,45499184,,,
14235016,525,45499709,,,
14235017,900,45500609,,,
14235018,600,45501209,,,
14235019,675,45501884,,,
14235020,675,45502559,,,
14235021,450,45503009,,,
14235022,975,45503984,,,
14235023,450,45504434,,,
14235024,825,45505259,,,
14235025,675,45505934,,,
14235026,450,45506384,,,
14235027,825,45507209,,,
14235028,600,45507809,,,
14235029,825,45508634,,,
14235030,600,45509234,,,
14235031,525,45509759,,,
14235032,825,45510584,,,
14235033,450,45511034,,,
14235034,975,45512009,,,
14235035,600,45512609,,,
14235036,525,45513134,,,
14235037,675,45513809,,,
14235038,600,45514409,,,
14235039,975,45515384,,,
14235040,450,45515834,,,
14235041,675,45516509,,,
14235042,675,45517184,,,
14235043,525,45517709,,,
14235044,900,45518609,,,
14235045,600,45519209,,,
14235046,675,45519884,,,
14235047,675,45520559,,,
14235048,450,45521009,,,
14235049,975,45521984,,,
14235050,450,45522434,,,
14235051,825,45523259,,,
14235052,675,45523934,,,
14235053,450,45524384,,,
14235054,825,45525209,,,
14235055,600,45525809,,,
14235056,825,45526634,,,
14235057,600,45527234,,,
14235058,525,45527759,,,
14235059,825,45528584,,,
14235060,450,45529034,,,
14235061,975,45530009,,,
14235062,600,45530609,,,
14235063,525,45531134,,,
14235064,675,45531809,,,
14235065,600,45532409,,,
14235066,975,45533384,,,
14235067,450,45533834,,,
14235068,675,45534509,,,
14235069,675,45535184,,,
14235070,525,45535709,,,
14235071,900,45536609,,,
14235072,600,45537209,,,
14235073,675,45537884,,,
14235074,675,45538559,,,
14235075,450,45539009,,,
14235076,975,45539984,,,
14235077,450,45540434,,,
14235078,825,45541259,,,
14235079,675,45541934,,,
14235080,450,45542384,,,
14235081,825,45543209,,,
14235082,600,45543809,,,
14235083,825,45544634,,,
14235084,600,45545234,,,
14235085,525,45545759,,,
14235086,825,45546584,,,
14235087,450,45547034,,,
14235088,975,45548009,,,
14235089,600,45548609,,,
14235090,525,45549134,,,
14235091,675,45549809,,,
14235092,600,45550409,,,
14235093,975,45551384,,,
14235094,450,45551834,,,
14235095,675,45552509,,,
14235096,675,45553184,,,
14235097,525,45553709,,,
14235098,900,45554609,,,
14235099,600,45555209,,,
14235100,675,45555884,,,
14235101,675,45556559,,,
14235102,450,45557009,,,
14235103,975,45557984,,,
14235104,450,45558434,,,
14235105,825,45559259,,,
14235106,675,45559934,,,
14235107,450,45560384,,,
14235108,825,45561209,,,
14235109,600,45561809,,,
14235110,825,45562634,,,
14235111,600,45563234,,,
14235112,525,45563759,,,
14235113,825,45564584,,,
14235114,450,45565034,,,
14235115,975,45566009,,,
14235116,600,45566609,,,
14235117,525,45567134,,,
14235118,675,45567809,,,
14235119,600,45568409,,,
14235120,975,45569384,,,
14235121,450,45569834,,,
14235122,675,45570509,,,
14235123,675,45571184,,,
14235124,525,45571709,,,
14235125,900,45572609,,,
14235126,600,45573209,,,
14235127,675,45573884,,,
14235128,675,45574559,,,
14235129,450,45575009,,,
14235130,975,45575984,,,
14235131,450,45576434,,,
14235132,825,45577259,,,
14235133,675,45577934,,,
14235134,450,45578384,,,
14235135,825,45579209,,,
14235136,600,45579809,,,
14235137,825,45580634,,,
14235138,600,45581234,,,
14235139,525,45581759,,,
14235140,825,45582584,,,
14235141,450,45583034,,,
14235142,975,45584009,,,
14235143,600,45584609,,,
14235144,525,45585134,,,
14235145,675,45585809,,,
14235146,600,45586409,,,
14235147,975,45587384,,,
14235148,450,45587834,,,
14235149,675,45588509,,,
14235150,675,45589184,,,
14235151,525,45589709,,,
14235152,900,45590609,,,
14235153,600,45591209,,,
14235154,675,45591884,,,
14235155,675,45592559,,,
14235156,450,45593009,,,
14235157,975,45593984,,,
14235158,450,45594434,,,
14235159,825,45595259,,,
14235160,675,45595934,,,
14235161,450,45596384,,,
14235162,825,45597209,,,
14235163,600,45597809,,,
14235164,825,45598634,,,
14235165,600,45599234,,,
14235166,525,45599759,,,
14235167,825,45600584,,,
14235168,450,45601034,,,
14235169,975,45602009,,,
14235170,600,45602609,,,
14235171,525,45603134,,,
14235172,675,45603809,,,
14235173,600,45604409,,,
14235174,975,45605384,,,
14235175,450,45605834,,,
14235176,675,45606509,,,
14235177,675,45607184,,,
14235178,525,45607709,,,
14235179,900,45608609,,,
14235180,600,45609209,,,
14235181,675,45609884,,,
14235182,675,45610559,,,
14235183,450,45611009,,,
14235184,975,45611984,,,
14235185,450,45612434,,,
14235186,825,45613259,,,
14235187,675,45613934,,,
14235188,450,45614384,,,
14235189,825,45615209,,,
14235190,600,45615809,,,
14235191,825,45616634,,,
14235192,600,45617234,,,
14235193,525,45617759,,,
14235194,825,45618584,,,
14235195,450,45619034,,,
14235196,975,45620009,,,
14235197,600,45620609,,,
14235198,525,45621134,,,
14235199,675,45621809,,,
14235200,600,45622409,,,
14235201,975,45623384,,,
14235202,450,45623834,,,
14235203,675,45624509,,,
14235204,675,45625184,,,
14235205,525,45625709,,,
14235206,900,45626609,,,
14235207,600,45627209,,,
14235208,675,45627884,,,
14235209,675,45628559,,,
14235210,450,45629009,,,
14235211,975,45629984,,,
14235212,450,45630434,,,
14235213,825,45631259,,,
14235214,675,45631934,,,
14235215,450,45632384,,,
14235216,825,45633209,,,
14235217,600,45633809,,,
14235218,825,45634634,,,
14235219,600,45635234,,,
14235220,525,45635759,,,
14235221,825,45636584,,,
14235222,450,45637034,,,
14235223,975,45638009,,,
14235224,600,45638609,,,
14235225,525,45639134,,,
14235226,675,45639809,,,
14235227,600,45640409,,,
14235228,975,45641384,,,
14235229,450,45641834,,,
14235230,675,45642509,,,
14235231,675,45643184,,,
14235232,525,45643709,,,
14235233,900,45644609,,,
14235234,600,45645209,,,
14235235,675,45645884,,,
14235236,675,45646559,,,
14235237,450,45647009,,,
14235238,975,45647984,,,
14235239,450,45648434,,,
14235240,825,45649259,,,
14235241,675,45649934,,,
14235242,450,45650384,,,
14235243,825,45651209,,,
14235244,600,45651809,,,
14235245,825,45652634,,,
14235246,600,45653234,,,
14235247,525,45653759,,,
14235248,825,45654584,,,
14235249,450,45655034,,,
14235250,975,45656009,,,
14235251,600,45656609,,,
14235252,525,45657134,,,
14235253,675,45657809,,,
14235254,600,45658409,,,
14235255,975,45659384,,,
14235256,450,45659834,,,
14235257,675,45660509,,,
14235258,675,45661184,,,
14235259,525,45661709,,,
14235260,900,45662609,,,
14235261,600,45663209,,,
14235262,675,45663884,,,
14235263,675,45664559,,,
14235264,450,45665009,,,
14235265,975,45665984,,,
14235266,450,45666434,,,
14235267,825,45667259,,,
14235268,675,45667934,,,
14235269,450,45668384,,,
14235270,825,45669209,,,
14235271,600,45669809,,,
14235272,825,45670634,,,
14235273,600,45671234,,,
14235274,525,45671759,,,
14235275,825,45672584,,,
14235276,450,45673034,,,
14235277,975,45674009,,,
14235278,600,45674609,,,
14235279,525,45675134,,,
14235280,675,45675809,,,
14235281,600,45676409,,,
14235282,975,45677384,,,
14235283,450,45677834,,,
14235284,675,45678509,,,
14235285,675,45679184,,,
14235286,525,45679709,,,
14235287,900,45680609,,,
14235288,600,45681209,,,
14235289,675,45681884,,,
14235290,675,45682559,,,
14235291,450,45683009,,,
14235292,975,45683984,,,
14235293,450,45684434,,,
14235294,825,45685259,,,
14235295,675,45685934,,,
14235296,450,45686384,,,
14235297,825,45687209,,,
14235298,600,45687809,,,
14235299,825,45688634,,,
14235300,600,45689234,,,
14235301,525,45689759,,,
14235302,825,45690584,,,
14235303,450,45691034,,,
14235304,975,45692009,,,
14235305,600,45692609,,,
14235306,525,45693134,,,
14235307,675,45693809,,,
14235308,600,45694409,,,
14235309,975,45695384,,,
14235310,450,45695834,,,
14235311,675,45696509,,,
14235312,675,45697184,,,
14235313,525,45697709,,,
14235314,900,45698609,,,
14235315,600,45699209,,,
14235316,675,45699884,,,
14235317,675,45700559,,,
14235318,450,45701009,,,
14235319,975,45701984,,,
14235320,450,45702434,,,
14235321,825,45703259,,,
14235322,675,45703934,,,
14235323,450,45704384,,,
14235324,825,45705209,,,
14235325,600,45705809,,,
14235326,825,45706634,,,
14235327,600,45707234,,,
14235328,525,45707759,,,
14235329,825,45708584,,,
14235330,450,45709034,,,
14235331,975,45710009,,,
14235332,600,45710609,,,
14235333,525,45711134,,,
14235334,675,45711809,,,
14235335,600,45712409,,,
14235336,975,45713384,,,
14235337,450,45713834,,,
14235338,675,45714509,,,
14235339,675,45715184,,,
14235340,525,45715709,,,
14235341,900,45716609,,,
14235342,600,45717209,,,
14235343,675,45717884,,,
14235344,675,45718559,,,
14235345,450,45719009,,,
14235346,975,45719984,,,
14235347,450,45720434,,,
14235348,825,45721259,,,
14235349,675,45721934,,,
14235350,450,45722384,,,
14235351,825,45723209,,,
14235352,600,45723809,,,
14235353,825,45724634,,,
14235354,600,45725234,,,
14235355,525,45725759,,,
14235356,825,45726584,,,
14235357,450,45727034,,,
14235358,975,45728009,,,
14235359,600,45728609,,,
14235360,525,45729134,,,
14235361,675,45729809,,,
14235362,600,45730409,,,
14235363,975,45731384,,,
14235364,450,45731834,,,
14235365,675,45732509,,,
14235366,675,45733184,,,
14235367,525,45733709,,,
14235368,900,45734609,,,
14235369,600,45735209,,,
14235370,675,45735884,,,
14235371,675,45736559,,,
14235372,450,45737009,,,
14235373,975,45737984,,,
14235374,450,45738434,,,
14235375,825,45739259,,,
14235376,675,45739934,,,
14235377,450,45740384,,,
14235378,825,45741209,,,
14235379,600,45741809,,,
14235380,825,45742634,,,
14235381,600,45743234,,,
14235382,525,45743759,,,
14235383,825,45744584,,,
14235384,450,45745034,,,
14235385,975,45746009,,,
14235386,600,45746609,,,
14235387,525,45747134,,,
14235388,675,45747809,,,
14235389,600,45748409,,,
14235390,975,45749384,,,
14235391,450,45749834,,,
14235392,675,45750509,,,
14235393,675,45751184,,,
14235394,525,45751709,,,
14235395,900,45752609,,,
14235396,600,45753209,,,
14235397,675,45753884,,,
14235398,675,45754559,,,
14235399,450,45755009,,,
14235400,975,45755984,,,
14235401,450,45756434,,,
14235402,825,45757259,,,
14235403,675,45757934,,,
14235404,450,45758384,,,
14235405,825,45759209,,,
14235406,600,45759809,,,
14235407,825,45760634,,,
14235408,600,45761234,,,
14235409,525,45761759,,,
14235410,825,45762584,,,
14235411,450,45763034,,,
14235412,975,45764009,,,
14235413,600,45764609,,,
14235414,525,45765134,,,
14235415,675,45765809,,,
14235416,600,45766409,,,
14235417,975,45767384,,,
14235418,450,45767834,,,
14235419,675,45768509,,,
14235420,675,45769184,,,
14235421,525,45769709,,,
14235422,900,45770609,,,
14235423,600,45771209,,,
14235424,675,45771884,,,
14235425,675,45772559,,,
14235426,450,45773009,,,
14235427,975,45773984,,,
14235428,450,45774434,,,
14235429,825,45775259,,,
14235430,675,45775934,,,
14235431,450,45776384,,,
14235432,825,45777209,,,
14235433,600,45777809,,,
14235434,825,45778634,,,
14235435,600,45779234,,,
14235436,525,45779759,,,
14235437,825,45780584,,,
14235438,450,45781034,,,
14235439,975,45782009,,,
14235440,600,45782609,,,
14235441,525,45783134,,,
14235442,675,45783809,,,
14235443,600,45784409,,,
14235444,975,45785384,,,
14235445,450,45785834,,,
14235446,675,45786509,,,
14235447,675,45787184,,,
14235448,525,45787709,,,
14235449,900,45788609,,,
14235450,600,45789209,,,
14235451,675,45789884,,,
14235452,675,45790559,,,
14235453,450,45791009,,,
14235454,975,45791984,,,
14235455,450,45792434,,,
14235456,825,45793259,,,
14235457,675,45793934,,,
14235458,450,45794384,,,
14235459,825,45795209,,,
14235460,600,45795809,,,
14235461,825,45796634,,,
14235462,600,45797234,,,
14235463,525,45797759,,,
14235464,825,45798584,,,
14235465,450,45799034,,,
14235466,975,45800009,,,
14235467,600,45800609,,,
14235468,525,45801134,,,
14235469,675,45801809,,,
14235470,600,45802409,,,
14235471,975,45803384,,,
14235472,450,45803834,,,
14235473,675,45804509,,,
14235474,675,45805184,,,
14235475,525,45805709,,,
14235476,900,45806609,,,
14235477,600,45807209,,,
14235478,675,45807884,,,
14235479,675,45808559,,,
14235480,450,45809009,,,
14235481,975,45809984,,,
14235482,450,45810434,,,
14235483,825,45811259,,,
14235484,675,45811934,,,
14235485,450,45812384,,,
14235486,825,45813209,,,
14235487,600,45813809,,,
14235488,825,45814634,,,
14235489,600,45815234,,,
14235490,525,45815759,,,
14235491,825,45816584,,,
14235492,450,45817034,,,
14235493,975,45818009,,,
14235494,600,45818609,,,
14235495,525,45819134,,,
14235496,675,45819809,,,
14235497,600,45820409,,,
14235498,975,45821384,,,
14235499,450,45821834,,,
14235500,675,45822509,,,
14235501,675,45823184,,,
14235502,525,45823709,,,
14235503,900,45824609,,,
14235504,600,45825209,,,
14235505,675,45825884,,,
14235506,675,45826559,,,
14235507,450,45827009,,,
14235508,975,45827984,,,
14235509,450,45828434,,,
14235510,825,45829259,,,
14235511,675,45829934,,,
14235512,450,45830384,,,
14235513,825,45831209,,,
14235514,600,45831809,,,
14235515,825,45832634,,,
14235516,600,45833234,,,
14235517,525,45833759,,,
14235518,825,45834584,,,
14235519,450,45835034,,,
14235520,975,45836009,,,
14235521,600,45836609,,,
14235522,525,45837134,,,
14235523,675,45837809,,,
14235524,600,45838409,,,
14235525,975,45839384,,,
14235526,450,45839834,,,
14235527,675,45840509,,,
14235528,675,45841184,,,
14235529,525,45841709,,,
14235530,900,45842609,,,
14235531,600,45843209,,,
14235532,675,45843884,,,
14235533,675,45844559,,,
14235534,450,45845009,,,
14235535,975,45845984,,,
14235536,450,45846434,,,
14235537,825,45847259,,,
14235538,675,45847934,,,
14235539,450,45848384,,,
14235540,825,45849209,,,
14235541,600,45849809,,,
14235542,825,45850634,,,
14235543,600,45851234,,,
14235544,525,45851759,,,
14235545,825,45852584,,,
14235546,450,45853034,,,
14235547,975,45854009,,,
14235548,600,45854609,,,
14235549,525,45855134,,,
14235550,675,45855809,,,
14235551,600,45856409,,,
14235552,975,45857384,,,
14235553,450,45857834,,,
14235554,675,45858509,,,
14235555,675,45859184,,,
14235556,525,45859709,,,
14235557,900,45860609,,,
14235558,600,45861209,,,
14235559,675,45861884,,,
14235560,675,45862559,,,
14235561,450,45863009,,,
14235562,975,45863984,,,
14235563,450,45864434,,,
14235564,825,45865259,,,
14235565,675,45865934,,,
14235566,450,45866384,,,
14235567,825,45867209,,,
14235568,600,45867809,,,
14235569,825,45868634,,,
14235570,600,45869234,,,
14235571,525,45869759,,,
14235572,825,45870584,,,
14235573,450,45871034,,,
14235574,975,45872009,,,
14235575,600,45872609,,,
14235576,525,45873134,,,
14235577,675,45873809,,,
14235578,600,45874409,,,
14235579,975,45875384,,,
14235580,450,45875834,,,
14235581,675,45876509,,,
14235582,675,45877184,,,
14235583,525,45877709,,,
14235584,900,45878609,,,
14235585,600,45879209,,,
14235586,675,45879884,,,
14235587,675,45880559,,,
14235588,450,45881009,,,
14235589,975,45881984,,,
14235590,450,45882434,,,
14235591,825,45883259,,,
14235592,675,45883934,,,
14235593,450,45884384,,,
14235594,825,45885209,,,
14235595,600,45885809,,,
14235596,825,45886634,,,
14235597,600,45887234,,,
14235598,525,45887759,,,
14235599,825,45888584,,,
14235600,450,45889034,,,
14235601,975,45890009,,,
14235602,600,45890609,,,
14235603,525,45891134,,,
14235604,675,45891809,,,
14235605,600,45892409,,,
14235606,975,45893384,,,
14235607,450,45893834,,,
14235608,675,45894509,,,
14235609,675,45895184,,,
14235610,525,45895709,,,
14235611,900,45896609,,,
14235612,600,45897209,,,
14235613,675,45897884,,,
14235614,675,45898559,,,
14235615,450,45899009,,,
14235616,975,45899984,,,
14235617,450,45900434,,,
14235618,825,45901259,,,
14235619,675,45901934,,,
14235620,450,45902384,,,
14235621,825,45903209,,,
14235622,600,45903809,,,
14235623,825,45904634,,,
14235624,600,45905234,,,
14235625,525,45905759,,,
14235626,825,45906584,,,
14235627,450,45907034,,,
14235628,975,45908009,,,
14235629,600,45908609,,,
14235630,525,45909134,,,
14235631,675,45909809,,,
14235632,600,45910409,,,
14235633,975,45911384,,,
14235634,450,45911834,,,
14235635,675,45912509,,,
14235636,675,45913184,,,
14235637,525,45913709,,,
14235638,900,45914609,,,
14235639,600,45915209,,,
14235640,675,45915884,,,
14235641,675,45916559,,,
14235642,450,45917009,,,
14235643,975,45917984,,,
14235644,450,45918434,,,
14235645,825,45919259,,,
14235646,675,45919934,,,
14235647,450,45920384,,,
14235648,825,45921209,,,
14235649,600,45921809,,,
14235650,825,45922634,,,
14235651,600,45923234,,,
14235652,525,45923759,,,
14235653,825,45924584,,,
14235654,450,45925034,,,
14235655,975,45926009,,,
14235656,600,45926609,,,
14235657,525,45927134,,,
14235658,675,45927809,,,
14235659,600,45928409,,,
14235660,975,45929384,,,
14235661,450,45929834,,,
14235662,675,45930509,,,
14235663,675,45931184,,,
14235664,525,45931709,,,
14235665,900,45932609,,,
14235666,600,45933209,,,
14235667,675,45933884,,,
14235668,675,45934559,,,
